INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,OPR_TYPE,MARKET_RUN_ID,NOMOGRAM_ID_XML,NOMOGRAM_ID,CONSTRAINT_CAUSE,PRC,GROUP
2025-11-27T07:00:00-00:00,2025-11-27T08:00:00-00:00,2025-11-26,24,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,105.47821,1
2025-11-27T07:00:00-00:00,2025-11-27T08:00:00-00:00,2025-11-26,24,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,57.70116,2
2025-11-27T07:00:00-00:00,2025-11-27T08:00:00-00:00,2025-11-26,24,0,Hourly,DAM,33020_MORAGA  _115_35101_SN LNDRO_115_BR_2 _1,33020_MORAGA  _115_35101_SN LNDRO_115_BR_2 _1,PG1 MORAGA-SANLEA 115 3,14.92519,3
2025-11-27T07:00:00-00:00,2025-11-27T08:00:00-00:00,2025-11-26,24,0,Hourly,DAM,7690-CONTRL-INYOKN_EXP_NG,7690-CONTRL-INYOKN_EXP_NG,Base Case,-6.98937,4
2025-11-27T13:00:00-00:00,2025-11-27T14:00:00-00:00,2025-11-27,6,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MIGUEL-JMACHA_1 69,1.83434,5
2025-11-27T14:00:00-00:00,2025-11-27T15:00:00-00:00,2025-11-27,7,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MIGUEL-JMACHA_1 69,44.64453,5
2025-11-27T15:00:00-00:00,2025-11-27T16:00:00-00:00,2025-11-27,8,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MIGUEL-JMACHA_1 69,48.01345,5
2025-11-27T20:00:00-00:00,2025-11-27T21:00:00-00:00,2025-11-27,13,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MIGUEL-JMACHA_1 69,3.63505,5
2025-11-27T21:00:00-00:00,2025-11-27T22:00:00-00:00,2025-11-27,14,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MIGUEL-JMACHA_1 69,19.14491,5
2025-11-27T22:00:00-00:00,2025-11-27T23:00:00-00:00,2025-11-27,15,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MIGUEL-JMACHA_1 69,29.34395,5
